ID	TITLE EN	TITLE DE	TITLE FR	TITLE ES	DESCRIPTION EN	DESCRIPTION DE	DESCRIPTION FR	DESCRIPTION ES
233	Coffee personality	Der Kaffee Charakter		El café y la personalidad	In this well-rounded lesson you will read a short article on how people's coffee drinking preferences determine their personality traits. A number of adjectives for describing character are introduced, and comparative and superlative forms are studied in the grammar part of the lesson.	In dieser vielseitigen Stunde werden Sie einen kurzen Artikel darüber lesen, wie die Kaffee Vorlieben von Leuten ihren Charakter beeinflussen. Einige Adjektive, um den Charakter zu beschreiben werden eingeführt und der Komparativ und Superlativ von Adjektiven werden im grammatischen Teil der Lektion behandelt. 		En esta lección integral, leerá un breve artículo sobre cómo las preferencias de consumo de café de las personas determinan sus rasgos de personalidad. Se introducen varios adjetivos para describir el carácter de una persona y se estudian formas comparativas y superlativas en la sección de gramática.
338	Informal emails	Informelle E-Mails		E-mails informales	In this lesson you will learn how to write informal emails. The worksheet presents a variety of typical words and expressions used when greeting someone in an email, writing pleasantries, attaching files, etc.	In dieser Stunde werden Sie lernen, wie man informelle E-Mails schreibt. Das Arbeitsblatt stellt eine Auswahl an typischen Wörtern und Ausdrücken vor, die in der Anrede und im Schlusswort einer E-Mail verwendet werden, um Höflichkeiten zu schreiben (I hope you are well etc.), Anhänge zu versenden, etc. 		En esta lección, aprenderá a escribir correos electrónicos informales. La hoja de trabajo presenta una variedad de palabras y expresiones típicas que se usan al saludar a alguien en un correo electrónico, al hacer comentarios agradables,  al adjuntar archivos, etc.
335	In the future	In der Zukunft		En el futuro	In this lesson you will read about the future predictions that science fiction writer Isaac Asimov made in 1964 about the world of 2014. The structure 'will + infinitive' for making predictions is studied and practised.	In dieser Lektion werden sie über Vorhersagen lesen, die der Science-Fiction Autor Isaac Asimov 1964 über die Welt von 2014 getroffen hat. Die Struktur 'will + infinitive', um Vorhersagen zu treffen wird dabei gelernt und geübt. 		En esta lección leerás sobre las predicciones futuras que hizo el escritor de ciencia ficción Isaac Asimov en 1964 sobre el mundo del 2014. Se estudia y se practica la estructura 'will + infinitivo' para hacer predicciones.
352	Life stages	Lebensabschnitte		Etapas de vida	In this lesson you will learn how to describe the different stages of a person's life from childhood to old age.	In dieser Lektion werden Sie lernen, die verschiedenen Stationen eines Menschenlebens von der Kindheit bis ins hohe Alter, zu beschreiben. 		En esta lección, aprenderá a describir las diferentes etapas de la vida de una persona desde la niñez hasta la vejez.
334	In the family	In der Familie		En la familia	In this lesson you will learn how to describe family members and relationships.	In dieser Lektion werden Sie lernen, Familienmitglieder und Beziehungen zu beschreiben. 		En esta lección, aprenderá a describir a los miembros de la familia y las relaciones.
11	Bright ideas	Innovative Ideen		Ideas brillantes	In this lesson you will read about UK businessman Richard Branson's ideas. The worksheet includes a grammar exercise on defining relative clauses with 'who', 'which', 'that', 'whose' and 'where'.	In dieser Lektionen werden Sie über die Ideen des britischen Geschäftsmannes Richard Branson lesen. Das Arbeitsblatt beinhaltet eine Grammatikübung mit einer Übung über defining relative clauses mit 'who', 'which', 'that', 'whose' und 'where'.		En esta lección, leerá acerca de las ideas del empresario británico Richard Branson. La hoja de trabajo incluye un ejercicio de gramática sobre la definición de cláusulas relativas con 'who', 'which', 'that', 'whose' y 'where'.
280	Everyday expressions	Alltagssprache		Expresiones diarias	In this short lesson you will learn 9 typical English social expressions.	In dieser Lektion werden Sie 9 typisch englische alltägliche Wendungen lernen. 		En esta breve lección aprenderá 9 expresiones típicas del inglés.
367	Mobile phones - Cell phones	Handys		Celulares	In this lesson you will learn useful words and phrases for talking about their mobile devices.	In dieser Lektion werden Sie nützliche Wörter und Wendungen lernen, um über Handys zu sprechen. 		En esta lección aprenderá palabras y frases útiles para hablar sobre sus dispositivos móviles.
191	At home	Zu Hause		En casa	In this lesson you will learn how to describe household chores and different rooms in their homes.	In dieser Lektion werden Sie lernen, Hausarbeiten und die verschiedenen Räume eines Hauses zu beschreiben. 		En esta lección, aprenderá a describir las tareas domésticas y las diferentes habitaciones del hogar.
369	Money vocabulary	Rund ums Geld		Vocabulario de dinero	In this lesson you will learn and practise a variety of vocabulary related to money and value.	In dieser Lektion werden Sie eine Reihe an Vokabeln lernen und üben, die mit Geld oder Wert zu tun haben.		En esta lección, aprenderá y practicará una variedad de vocabulario relacionado con el dinero.
450	Sports and games	Sport und Spiel		Deportes y juegos	In this lesson you will learn a variety of words for describing different sports and games. 	In dieser Lektion werden Sie eine Reihe von Wörtern lernen, um verschiedene Sportarten und Spiele zu beschreiben. 		En esta lección, aprenderá una variedad de palabras para describir diferentes deportes y juegos.
495	The Good Generation	Die Gütergeneration		La buena generación	In this lesson you will read an article about how teenagers in the UK are smoking and drinking less than in the past. The worksheet focuses on vocabulary and grammar for describing trends.	In dieser Lektion werden Sie einen Artikel darüber lesen, dass britische Teenager heutzutage weniger rauchen und Alkohol trinken als früher. Das Arbeitsblatt konzentriert sich auf Wortschatz und Grammatik, um Trends zu beschreiben. 		En esta lección, leerá un artículo sobre cómo los adolescentes del Reino Unido fuman y beben menos que en el pasado. La hoja de trabajo se centra en el vocabulario y la gramática para describir tendencias.
504	The senses	Die Sinne		Los sentidos	In this video-aided lesson you will learn nouns and verbs used for talking about senses: sight/see, hearing/hear, touch, smell, taste.	In dieser Video gestützten Lektion werden sie Substantive und Verben lernen, mit deren Hilfe man über die Sinne spricht: sight/see, hearing/hear, touch, smell, taste.		En esta lección asistida por video, aprenderá sustantivos y verbos que se usan para hablar sobre los sentidos: "sight/see, hearing/hear, touch, smell, taste".
458	Summer	Sommer		Verano	In this lesson you will learn and practise using summer vocabulary. There are activities on summer clothes, sports and activites, and summer fruits. There is also a listening activity on summer facts, plus vocabulary with the word 'sun'.	In dieser Lektion werden Sie Wortschatz zum Thema Sommer lernen und üben. Es gibt Übungen zu Sommerkleidung, Sportarten und Sommerfrüchten. Außerdem gibt es eine Hörverstehensaufgabe zu Fakten über den Sommer mit zusätzlichen Vokabeln, die das Wort 'sun' enthalten.		En esta lección aprenderá y practicará el uso del vocabulario relacionado al verano. Hay actividades sobre la ropa, deportes y actividades, y frutas típicas de esta estación. También hay una actividad de la escucha sobre datos acerca del verano, además de vocabulario con la palabra "sun".
534	Weather and climate	Wetter und Klima		El tiempo y el clima 	In this dialogue and video-aided lesson plan you will learn how to describe the weather and talk about climate change.   	In diesem Dialog und Video gestützten Unterrichtsplan werden Sie lernen, wie man das Wetter beschreibt und über den Klimawandel spricht. 		En este plan basado en un diálogo y un video, aprenderá cómo describir el clima y hablar sobre el cambio climático.
548	Wintertime	Winter		Invierno	In this lesson you will learn and use words and phrases connected with winter. There is an exercise on special events in winter around the world, and an activity on winter temperatures.	In dieser Lektion werden Sie Wörter und Wendungen lernen und verwenden, die mit dem Thema Winter zusammenhängen. Es gibt eine Übung zu besonderen Ereignissen auf der ganzen Welt, die im Winter stattfinden und eine Übung zu winterlichen Temperaturen. 		En esta lección aprenderá y utilizará palabras y frases relacionadas con el invierno. Hay un ejercicio sobre eventos especiales en invierno en todo el mundo y una actividad sobre temperaturas invernales.
204	Autumn	Herbst		Otoño	In this lesson you will learn and use words and phrases connected with autumn. There is an exercise on festivals in autumn around the world, and a grammar activity on adverbs of degree.	In dieser Lektion werden Sie Wörter und Wendungen lernen und verwenden, die mit dem Thema Herbst zusammenhängen. Es gibt eine Übung zu Festen im Herbst auf der ganzen Welt und eine grammatische Übung zu Gradadverbien. 		En esta lección aprenderá y utilizará palabras y frases relacionadas con el otoño. Hay un ejercicio sobre festivales en otoño en todo el mundo y una actividad gramatical sobre adverbios de grado.
525	Valentines Day	Valentinstag		Día de San Valentín	In this lesson you will read an article about the origins of Valentine’s Day and discover how it became connected with love.	In dieser Lektion werden Sie einen Artikel über den Ursprung des Valentinstages lesen und entdecken, wie es dazu kam, dass man ihn mit Liebe verbindet. 		En esta lección, leerás un artículo sobre los orígenes del Día de San Valentín y descubrirás cómo se lo relacionó con el amor.
316	Halloween night	Halloween		Halloween	This vocabulary worksheet covers a variety of objects, costumes, activities and collocations related to Halloween.	Dieses Wortschatz Arbeitsblatt deckt eine Vielzahl an Objekten, Kostümen, Aktivitäten und Kollokationen, die mit Halloween zu tun haben, ab. 		Esta hoja de trabajo de vocabulario cubre una variedad de objetos, disfraces, actividades y frases típicas relacionadas con Halloween.
