email_followup	mail_no_next_lesson_title	Vous n'avez aucun cours programmé	You have no scheduled lessons	Sie haben keinen Kurs gebucht.	No tiene clases programadas	
incl_legend	lrn_status_legend	<strong>En attente :</strong> attente d'accord contractuel<br>  <strong>A lancer :</strong> prise en charge de l'apprenant par nos services<br>  <strong>Lancement :</strong> réalisation par l'apprenant des étapes préalables à la formation<br>  <strong>Actif :</strong> action de formation en cours<br>  <strong>Inactif :</strong> apprenants dont la formation est terminée<br>	<strong>Pending:</strong>Pending contractual agreement<br>  <strong>To be launched:</strong>Support for the learners from our services<br>  <strong>Launch:</strong>realization by the learner of the stages prior to the training<br>  <strong>Active:</strong> Training in progress<br>  <strong>Inactive:</strong>Learners whose training has been completed<br>	<strong>Ausstehend:</strong>Ausstehende Vertragsvereinbarung<br>  <strong>zu starten:</strong>Unterstützung durch unseren Kundenservice<br>  <strong>Start:</strong>Durch den Lerner zu verfollständigende Schritte vor Trainingsbeginn<br>  <strong>Aktiv:</strong> Training läuft<br>  <strong>Inaktive:</strong>Lerner mit abgeschlossenem Trainingsprogramm<br>	<strong>A la espera :</strong> espera de mutuo acuerdo<br>  <strong>Por empezar:</strong> nos encargamos del alumno<br>  <strong>Empezar :</strong> el alumno lleva a cabo las etapas previas a la formación<br>  <strong>Activo :</strong> formación en curso<br>  <strong>Inactivo :</strong> alumnos cuya formación ha concluido<br>	
incl_lst	lst_lrn_profile_social	<ul>  <li>L'apprenant <strong>Social</strong> adore communiquer.</li>  <li>Vous maniez facilement les mots et vous exprimez très bien.</li>  <li>Vous êtes à l'aise avec les gens et êtes stimulé par leur présence.</li>  <li>Les discussions de groupe et les débats sont les meilleures méthodes pour vous faire apprendre car elles s'appuient sur vos forces : l'écoute et le parler.</li>  <li>Etant cerveau gauche dominant, vous traitez l'information de manière linéaire et séquentielle.</li>  <li>Mais d'un autre côté, il ne vous faut pas non plus de cadre trop rigide qui amenuiserait vos opportunités d'échange avec les autres.</li>  </ul>	<ul>  <li>The <strong>Social learner</strong> loves to communicate.</li>  <li>You are good with words and can express yourself very well.</li>  <li>You are at ease with people and are energized by them.</li>  <li>Group discussions and debates are great methods that allow you to learn best as your strength lies with listening, speaking, and people. </li>  <li>As you are left-brained, you function well with linear and sequential learning.</li>  <li>On the other hand, the structure shouldn't be too rigid that it dampens your opportunity for exchanging ideas with others.</li>  </ul>	<ul>  <li>Der <strong>soziale Lerner</strong> liebt es zu kommunizieren.</li>  <li>Sie können gut mit Worten umgehen und sich sehr gut ausdrücken.</li>  <li>Sie fühlen sich mit anderen Menschen wohl und werden von ihnen mit Energie versorgt.</li>  <li>Gruppendiskussionen und Debatten sind großartige Methoden, mit denen Sie am besten lernen können, da Ihre Stärke im Zuhören, Sprechen und in der Kommunikation mit anderen Menschen liegt.</li>  <li>Ihre linke Gehirnhälfte ist dominant, d.h. Sie erzielen die besten Ergebnisse mit einem linearen und sequentiellen Trainingsprogramm. Aber Achtung, diese Struktur sollte nicht zu starr sein, um zu verhindern, dass der freie Gedankenaustausch mit anderen gedämpft wird.</li>  </ul>	<ul>  <li>Al <strong>estudiante Social</strong> le encanta la comunicación.</li>  <li>Se le dan bien las palabras y sabe expresarse bien.</li>  <li>Se siente a gusto con la gente, ya que así se revitaliza. </li>  <li>Las conversaciones en grupo y los debates son métodos que le permiten aprender mejor, y su punto fuerte es escuchar, hablar e interactuar. </li>  <li> Su hemisferio izquiero es el dominante, por lo que funciona mejor con un aprendizaje lineal y secuencial.</li>  <li>Por otro lado, la estructura no debe ser tan rígida que obstaculice el intercambio de ideas.</li>  </ul>	
incl_lst	summary_lrn_profile_social	L'apprenant Social a le cerveau gauche dominant et une personnalité plutôt extravertie. Vos résultats précisent une dominance du cerveau gauche à hauteur de $$LB$$ et un caractère extraverti à hauteur de $$EXT$$.	The Social learner is <strong>left-brain</strong> dominant and has an <strong>extroverted</strong> personality. Your results show that you are $$LB$$ % left-brained and $$EXT$$ % extrovert.	Beim sozialen Lerner dominiert die linke Gehirnhälfte. Außerdem hat er eine stark extrovertierte Persönlichkeit. Ihre Ergebnisse zeigen, dass Sie zu $$LB$$% links veranlagt und zu $$EXT$$% extrovertiert sind.	En el estudiante Social <strong>el hemisferio izquierdo</strong> es dominante y tiene una personalidad<strong>extrovertida</strong>. Sus resultados muestran que utiza el hemisferio izquierdo de su cerebro en un $$LB$$ % y que es extrovertido en un $$EXT$$ %.	
incl_lst	lst_lrn_profile_dynamic	<ul>  <li>L'apprenant <strong>Dynamique</strong> est porté par l'activité.<li>  <li>Vous êtes stimulé par l'action mais aussi les personnes.</li>  <li>Pour apprendre les choses, vous devez les faire par vous-même, et mieux encore en étant accompagné. Vous intégrez l'information en partant du tout pour aller aux détails et tenez davantage compte de la cohérence et du sens global d'un texte plutôt que de ses détails essentiels comme l'orthographe ou la ponctuation.</li>  <li>Toute activité de terrain vous aide à apprendre. Vous appréciez particulièrement les projets de groupe et les jeux de rôle.</li>  </ul>	<ul>  <li>The <strong>Dynamic learner</strong> is activity-oriented. </li>  <li>A combination of action and people make you tick. </li>  <li>You have to be engaged in activity to learn concepts and if other people can be involved, even better. </li>  <li>You process information from whole to parts and care about the overall coherence and meaning of texts more than the nitty-gritty details of spelling and punctuation.</li>   <li>Anything hands-on would help you process information better. Activities like group projects and role-play are highly appreciated by the dynamic learner.</li>  </ul>	<ul>  <li>Der <strong>dynamische Lerner</strong> ist aktivitätsorientiert.</li>  <li>Eine Kombination aus interessanten Themen und der Zusammenarbeit mit anderen, treibt Sie zu Höchstleistungen an.</li>  <li>Sie müssen aktiv sein, um Konzepte besser zu verstehen, und sofern andere Menschen miteinbezogen werden, können Sie das noch besser.</li>  <li>Sie verarbeiten Informationen vom großen Ganzen bis hin zu den Einzelteilen und Sie kümmern sich mehr um die allgemeine Kohärenz und Bedeutung von Texten als um die Details von Rechtschreibung und Zeichensetzung.</li>   <li>Alles, was Sie anfassen und berühren können, hilft Ihnen Informationen besser zu verarbeiten. Aktivitäten wie Gruppenprojekte und Rollenspiele werden vom dynamischen Lernern daher sehr geschätzt.</li>  </ul>	<ul>  <li>El <strong>estudiante Dinámico</strong> tiene una personalidad centrada en las tareas. </li>  <li>Le estimula la combinación de acctión y personas. </li>  <li>Tiene que estar realizando una actividad para aprender mejor los conceptos, y lo hace incluso mejor si hay más personas involucradas. </li>  <li>Procesa la información de lo general a lo particular, y le interesa más la coherencia general de los textos que los detalles como la ortografía o la puntuación.</li>   <li>Las tareas prácticas le ayudan a procesar mejor la información. Al estudiante dinámico le gustan los proyectos en grupo o juegos de rol.</li>  </ul>	
incl_lst	summary_lrn_profile_dynamic	L'apprenant Dynamique a le cerveau droit dominant et une personnalité plutôt extravertie. Vos résultats précisent une dominance du cerveau droit à hauteur de $$RB$$ % et un caractère extraverti à hauteur de $$EXT$$ %.	The Dynamic learner is <strong>right-brain</strong> dominant and has an <strong>extroverted</strong> personality. Your results show that you are $$RB$$ % right-brained and $$EXT$$ % extrovert.	Beim dynamischen Lerner dominiert die <strong>rechte Gehirnhälfte</strong> und hat eine <strong>extrovertierte Persönlichkeit</strong>. Ihre Ergebnisse zeigen, dass Sie zu $$RB$$ % rechts veranlagt und zu $$EXT$$% extrovertiert sind.	En el estudiante Dinámico <strong>el hemisferio derecho </strong> es dominante y tiene una personalidad<strong>extrovertida</strong>. Sus resultados muestran que utiza el hemisferio derecho de su cerebro en un $$RB$$ % y que es extrovertido en un $$EXT$$ %.	
incl_lst	lst_lrn_profile_independant	<ul>  <li>L'apprenant <strong>Indépendant</strong> apprécie la solitude et observe son environnement.</li>  <li>Vous méditez les choses intérieurement et partagez rarement vos observations avec les autres.</li>  <li>Vous intégrez au mieux l'information, non pas sous forme écrite ou orale, mais par l'observation et l'examen de votre entourage.</li>  <li>Vous préférez les supports illustrés plutôt que ceux comportant lettres et chiffres.</li>  <li>Vous appréciez l'indépendance et apprenez mieux seul.</li>  <li>Vous traitez l'information de manière assez aléatoire et avez plutôt tendance à adopter un raisonnement déductif. Afin d'éviter le conflit, vous êtes d'une nature plaisante.</li>  </ul>	<ul>  <li>The <strong>Independant learner</strong> enjoys solitude as well as observing the environment.</li>  <li>You ponder on such things inwardly, rarely sharing these observations with others.</li>  <li>You absorb information best when it is not in written or oral form hence you like to look around and examine your surroundings.</li>  <li>You appreciate material with illustrations more than those with numbers and letters.</li>  <li>You enjoy self-paced learning and can learn best from independent study.</li>  <li>You process information quite randomly and tend to be deductive in thinking. You can also be very agreeable to avoid conflict.</li>  </ul>	<ul>  <li>Der <strong>unabhängige Lerner</strong> genießt die Einsamkeit und beobachtet seine Umwelt.</li>  <li>Sie denken viel für sich selbst nach und teilen Ihre Gedanken selten mit anderen.</li>  <li>Informationen nehmen Sie am besten auf, wenn sie nicht in schriftlicher oder mündlicher Form vorliegen. Daher schauen Sie sich eher um und untersuchen Ihre Umgebung mit den Augen.</li>  <li>Sie schätzen Arbeitsblätter und Aufgaben mit Illustrationen mehr als solche mit Zahlen und Buchstaben, lernen gerne im eigenen Tempo und unabhängig von anderen.</li>  <li>Sie verarbeiten Informationen ziemlich zufällig und neigen dazu, deduktiv zu denken.</li>  <li>Sie versuchen Konflikte und Konfrontationen stets zu vermeiden.</li>  </ul>	<ul>  <li>Al <strong>estudiante Independiente</strong> le gusta la soledad y observar el entorno.</li>  <li>Reflexiona sobre lo que le rodea y rara vez comarte sus reflexiones con los demás.</li>  <li>Absorve mejor la información cuando no está escrita o expresada de forma oral de ahí que le guste mirar y observar a su alrededor..</li>  <li>Prefiere material con ilustraciones a los números y las letras.</li>  <li>Disfruta de aprender a su propio ritmo y lo hace mejor de forma independiente.</li>  <li>Procesa la información de forma aleatoria y tiende al pensamiento deductivo. Intenta evitar el conflicto.</li>  </ul>	
incl_lst	summary_lrn_profile_independant	L'apprenant indépendant a le cerveau droit dominant et une personnalité plutôt introvertie. Vos résultats précisent une dominance du cerveau droit à hauteur de $$RB$$ % et un caractère introverti à hauteur de $$INT$$ %.	The Independant learner is <strong>right-brain</strong> dominant and has an <strong>introverted</strong> personality. Your results show that you are $$RB$$ % right-brained and $$INT$$ % introvert.	Beim unabhängigen Lerner dominiert die rechte Gehirnhälfte. Er hat außerdem eine eher introvertierte Persönlichkeit. Ihre Ergebnisse zeigen, dass Sie zu $$RB$$% rechts veranlagt und zu $$INT$$% introvertiert sind.	En el estudiante Independiente <strong>el hemisferio derecho </strong> es dominante y tiene una personalidad<strong>introvertida</strong>. Sus resultados muestran que utiza el hemisferio derecho de su cerebro en un $$RB$$ % y que es introvertido en un $$INT$$ %.	
incl_lst	lst_lrn_profile_applied	<ul>  <li>L'apprenant <strong>Pragmatique</strong> est motivé par l'action et le concret.</li>  <li>Vous apprenez au mieux en faisant les choses par vous-même : toucher, voir et sentir les choses.</li>  <li>Vous traitez l'information de l'ensemble aux détails, ce qui vous rend plutôt déductif. Mais étant donné que vous basez votre prise de décision encore davantage sur vos instincts, vous êtes un apprenant très intuitif.</li>  <li>Vous êtes sociable mais cela ne vous dérange pas d'apprendre seul si votre environnement de travail vous permet de manipuler concrètement la matière, comme dans un laboratoire.</li>  </ul>	<ul>  <li>The <strong>Applied learner</strong> is motivated by action and concreteness.</li>  <li>You learn best by doing things yourself as well as by elements you can touch, see, and feel.</li>  <li>You process information from whole to part making you a highly deductive learner.</li>  <li>You like socializing but don't mind learning on your own if the learning environment offers you concrete materials to manipulate, like that of a laboratory.</li>  <li>The applied learner is highly intuitive and usually makes decisions based on gut feel.</li>  </ul>	<ul>  <li>Der <strong>pragmatische Lerner</strong> ist durch sein eigenes Handeln und durch Konkretheit motiviert.</li>  <li>Sie lernen am besten, indem er Dinge selbst tut, etwas ausprobiert oder Elemente berühren und fühlen kann.</li>  <li>Sie verarbeiten Informationen vom großen Ganzen bis ins kleineste Detail, was Sie zu einem sehr deduktiven Lerner macht.</li>  <li>Sie mögen Sozialisation, aber es macht ihnen nichts aus, selbstständig zu lernen, wenn die Lernumgebung ihm konkrete Arbeitsmaterialien bietet.</li>  <li>Der pragmatische Lerner ist sehr intuitiv und trifft Entscheidungen normalerweise auf der Grundlage seines Bauchgefühls.</li>  </ul>	<ul>  <li>Al <strong>estudiante Aplicado</strong> le motiva la acción y lo concreto.</li>  <li>Aprende mejor haciendo cosas por si mismo, así como mediante elementos que pueda tocar, ver y sentir.</li>  <li>Procesa la información de lo general a lo particular, lo que le hace un estudiante deductivo.</li>  <li>Le gusta socializar, pero no le importa aprender por si mismo si dispone de materiales que pueda manipular, como en un laboratorio.</li>  <li>El estudiante Aplicado es muy intuitivo y normalmente toma decisiones basadas en el instinto.</li>  </ul>	
incl_lst	summary_lrn_profile_applied	L'apprenant Pragmatique a un cerveau droit dominant et une personnalité assez extravertie. Vos résultats précisent une dominance du cerveau droit à hauteur de $$RB$$ % et un caractère extraverti à hauteur de $$EXT$$ %.	The Applied learner is <strong>right-brain</strong> dominant and has an <strong>extrovert</strong> personality. Your results show that you are $$RB$$% right-brain and $$EXT$$% extrovert.	Beim pragmatischen Lerner dominiert die rechte Gehirnhälfte und hat eine extrovertierte Persönlichkeit. Ihre Ergebnisse zeigen, dass Sie zu $$RB$$% rechts veranlagt und zu $$EXT$$% extrovertiert sind.	En el estudiante Aplicado domina <strong> el hemisferio derecho</strong> del cerebro y tiene una personalidad<strong>extrovertida</strong>. Sus resultados muestran que utiliza el hemisferio derecho en un $$RB$$ % y que es extrovertido en un $$EXT$$ %.	
incl_lst	lst_lrn_profile_conceptual	<ul>  <li>L'apprenant <strong>Conceptuel</strong> est à l'aise avec l'information abstraite. Vous pouvez arriver à une conclusion en mettant en relation les différents éléments d'un tout.</li>  <li>Vous procédez de manière "inductive".</li>  <li>Vous êtes logique et avez une bonne gestion du temps. Vous apprenez mieux grâce à des ressources écrites donc privilégiez articles et textes.</li>  <li>Pour maîtriser un exposé, vous devez en résumer les principaux points.</li>  <li>La lecture et l'écriture séquentielle et ordonnée vous permet de mieux comprendre, il n'est donc pas surprenant que vous aimiez faire des listes et misiez sur le suivi de votre agenda quotidien.</li>  </ul>	<ul>  <li>The <strong>Conceptual learner</strong> thrives with abstract information. You could arrive at a conclusion by just being given the bit by bit parts of a whole.</li>  <li>This is the classical way to learn, "inductively", in which you are at ease.</li>  <li>You are logical and have a good sense of time. You tend to learn better through written materials, so articles and texts could help you best.</li>  <li>To augment a lecture, the main points must be written down for you to see.</li>  <li>Reading and writing help you process information better as well as sequence and order so it won't come as a surprise that the conceptual learner is a list maker and relies on a daily planner.</li>  </ul>	<ul>  <li>Der <strong>konzeptionelle Lerner</strong> lebt von abstrakten Informationen.</li>  <li>Sie können zu einem Ergebnis gelangen, obwohl Sie nur Teilstücke einer Information erhalten. </li>  <li>Sie fühlen sich wohl mit dieser klassischen Art, induktiv zu lernen. </li>  <li>Sie sind logisch und haben ein gutes Zeitgefühl. Sie lernen in der Regel besser durch schriftliches Material, sodass Artikel und Texte Ihnen die beste Unterstützung verschaffen.</li>  <li>Damit Sie sich einen Vortrag am besten merken können, müssen Sie sich die wichtigsten Punkte allerdings aufschreiben um sie anschließen vor sich zu sehen.</li>  <li>Lesen und Aufschreiben hilft Ihnen dabei, Informationen, Details und Reihenfolgen besser verarbeiten zu können. Es ist nicht verwunderlich, dass der konzeptionelle Lerner ein Listenersteller ist und sich oft auf einen Tagesplaner verlässt.</li>  </ul>	<ul>  <li>El <strong>estudiante Conceptual</strong> se desarrolla con lo abstracto. puede llegar a una conclusión solo con la presentación de algunas partes.</li>  <li>Esta es la forma típica de aprendizaje inductivo, con el que se siente más a gusto.</li>  <li>Es una persona lógica y tiene un buen sentido del tiempo.Tiende a aprender mejor con materiales escritos, de modo que los artículos y textos le son de gran ayuda.</li>  <li>Para sacar el mayor partido a una clase, se deberían anotar los puntos principales para que los pueda ver.</li>  <li>Leer y escribir la información le ayuda a procesarla mejor, así como la organización secuencial y el orden, para no tener sorpresas, ya que al estudiante secuencial le gusta hacer listas y enumerar, y es un organizador cotidiano.</li>  </ul>	
