Street vendor|A person who sells something on the sides of the street, usually cheap products.|City|Noun
Stressful|To be worried and nervous.|City|Adjective
Suburb|An area where people live which is located on the edge of a large city.|City|Noun
Supermarket|A very large shop where people can buy things that are needed regularly in their homes, such as food, drinks, etc.|City|Noun
Synagogue|A building where Jewish people do religious activities.|City|Noun
Temple|A building where Hindus, Buddhist, and Sikh go to worship.|City|Noun
Theme park|A large park which offer entertaining activities and has big machines to ride on, such as roller coasters and merry-go-rounds (British English, the same as amusement park).|City|Noun
Town|A place where people live and work, usually smaller than a city.|City|Noun
Traffic|The vehicles moving along a road. |City|Noun
Train station|A place where people get on and off trains (American English, same as railway station).|City|Noun
Travel agent|A company that arranges hotel rooms, plane tickets, etc. for people who want to travel.|City|Noun
Zoo|An area where wild animals are kept and where people come to look at them.|City|Noun
Accent|The way a person speaks and says words.|Describing people|Noun
African|To come from Africa or to have the characteristic of someone from Africa.|Describing people|Adjective
Age|The time reached in years.|Describing people|Noun
American|To come from the North or South American continents or to come from the United States of America.|Describing people|Adjective
Ancestor|A family member from long ago.|Describing people|Noun
Anxiety| A state of being worried.|Describing people|Noun
Anxious|To be upset or bothered by events which maybe beyond your control.|Describing people|Adjective
Asian|To come from Asia or to have the characteristics of someone from Asia.|Describing people|Adjective
Attractive|To be good to look at and to have a nice appearance.|Describing people|Adjective
Average|To be in the middle, to not be short or tall, or not long or short.|Describing people|Adjective
Bald|An absence of hair.|Describing people|Adjective
Beard|The hair that grows on the face and around the jaw.|Describing people|Noun
Beautiful|To be lovely, very good to see.|Describing people|Adjective
Black|To have dark coloured skin.|Describing people|Adjective
Blond|To have pale skin and yellow hair.|Describing people|Adjective
Body-building|Activities to increase muscle development so that the muscles become visible.|Describing people|Noun
Bones|The hard parts that create the human skeleton.|Describing people|Noun
Boney|To have a big body, as way of saying someone might be a bit fat.|Describing people|Adjective
Cheeks|The sides of the face below the eyes.|Describing people|Noun
Chin|The bottom part of the jaw below the mouth.|Describing people|Noun
Cross|To be annoyed, upset.|Describing people|Adjective
Curly|To be wavy, not straight.|Describing people|Adjective
Devious|To perform in an underhand way.|Describing people|Adjective
Drab|To be extremely dull, dark, uninteresting.|Describing people|Adjective
Emotion|An expression of the way we feel.|Describing people|Noun
Encourage|To support, often using words.|Describing people|Verb
European|To come from Europe.|Describing people|Adjective
Evil|To be bad, harmful and nasty.|Describing people|Adjective
Excess|For there to be too much of something.|Describing people|Adjective
Eyebrows|The thin strips of hair above the eyes.|Describing people|Noun
Eyes|The parts of the face that enable us to see.|Describing people|Noun
Fair-hair|To have light coloured hair.|Describing people|Adjective
Fat|To be overweight.|Describing people|Adjective
Features|The parts of our anatomy that are observable.|Describing people|Noun
Fine|To be very thin, delicate.|Describing people|Adjective
Forehead|The part of the head below the hair and above the eyebrows.|Describing people|Noun
Fragile|To be easily broken, delicate.|Describing people|Adjective
Fringe|The hair that hangs down and covers the forehead.|Describing people|Noun
Generous|To give without thinking about oneself.|Describing people|Adjective
Ginger|To have orange or red coloured hair.|Describing people|Adjective
Good-looking|To be attractive and nice to see.|Describing people|Adjective
Grumpy|To be cross in temperament and always complaining.|Describing people|Adjective
Hair|The threads that cover on head and other body parts.|Describing people|Noun
Handsome|To be attractive and nice to see, used to describe a man and not a woman.|Describing people|Adjective
Happy|To be full of joy, pleasant.|Describing people|Adjective
Height|A person’s size vertically.|Describing people|Noun
Imprint|To make a mark or leave a mark.|Describing people|Verb
Jaw|The bottom edge of the face.|Describing people|Noun
Joints|The place where different bones meet and can move.|Describing people|Noun
Kind|To be nice and thoughtful to others.|Describing people|Adjective
Length|The size of someone/thing, possibly horizontally.|Describing people|Noun
Lips|The edges of the mouth.|Describing people|Noun
Long|A measurement of distance, the opposite of short.|Describing people|Adjective
Mark|A distinguishing spot.|Describing people|Noun
Medium|To be in the middle, to not be big or small.|Describing people|Adjective
Mental|The use of the brain's thought processes.|Describing people|Adjective
Middle-aged|The time when people are between about 45-65 years old.|Describing people|Adjective
Mole|A small dark mark on the surface of the skin.|Describing people|Noun
Moustache|The hair under the nose and above the top lip.|Describing people|Noun
Mouth|The opening in the face that sound comes out of and food goes into.|Describing people|Noun
Move|To be active, not still.|Describing people|Verb
Neck|The part of the body joining the head to the torso.|Describing people|Noun
Nervous|To be lacking confidence.|Describing people|Adjective
Nose|A feature in the middle of the face.|Describing people|Noun
Obese|To be extremely fat and unhealthy.|Describing people|Adjective
Old|To have lived a long time.|Describing people|Adjective
Overweight|To have too much body fat for the skeleton to support with comfort.|Describing people|Adjective
Physical|To be active, moving about.|Describing people|Adjective
Plump|To be slightly fat and just a little overweight.|Describing people|Adjective
Posture|A way of standing, holding the body in an erect position.|Describing people|Noun
Pretty|To be nice to look at.|Describing people|Adjective
Puberty|An age at which physical development takes place.|Describing people|Noun
Recognise|To remember someone/thing.|Describing people|Verb
Sad|A feeling of unhappiness.|Describing people|Adjective
Sadness|To be troubled, anxious or miserable.|Describing people|Noun
Scar|A physical mark on the skin.|Describing people|Noun
Scatter-brained|To be unthinking, unclear in action or to forget things easily.|Describing people|Adjective
Scruffy|To have an untidy appearance.|Describing people|Adjective
Short|To be low down, not very high, the opposite of tall.|Describing people|Adjective
Size|A defined shape and height.|Describing people|Noun
Skin|The covering that protects the body.|Describing people|Noun
Skinny|To be very thin and to look unhealthy.|Describing people|Adjective
Slim|To not have any extra fat on a body.|Describing people|Adjective
Smart|To be cleaver and good at using your brain.  To look good and wear smart clothes.|Describing people|Adjective
Stamina|The ability to continue physical exercise for long periods of time.|Describing people|Noun
Stooped|To be bent, not straight.|Describing people|Adjective
Straight|To stand upright.|Describing people|Adjective
Stride|The distance between steps.|Describing people|Noun
Strong|To be powerful and have large muscles.|Describing people|Adjective
Supple|To be flexible and able to bend in lots of different ways.|Describing people|Adjective
Tall|To be high up, to be very high, the opposite of short.|Describing people|Adjective
Tattoo|A permanent inked mark or pattern drawn on the skin.|Describing people|Noun
Teeth|The hard objects in a mouth that are used for eating/chewing food.|Describing people|Noun
Thick|To be chunky, the opposite of thin.|Describing people|Adjective
Thin|To be slight, the opposite of thick.|Describing people|Adjective
Tone|The sound of something.|Describing people|Noun
Torso|The main part of the body that the legs, arms and neck are attached to.|Describing people|Noun
Tubby|To be a little bit fat.|Describing people|Adjective
Ugly|Not nice to view, the opposite of pretty.|Describing people|Adjective
Voice|A way of communicating, speaking or singing.|Describing people|Noun
Walk|To move using legs.|Describing people|Verb
Weak|To lack power and the ability to do something, the opposite of strong.|Describing people|Adjective
Weight|A description of how heavy something or someone is.|Describing people|Noun
Well-built|To have a big body that might also be a bit fat.|Describing people|Adjective
Well-dressed|To look good and wear smart clothes.|Describing people|Adjective
White|To have pale skin.|Describing people|Adjective
Worry|To be anxious and troubled.|Describing people|Verb
Wrinkles|The lines on the skin that are most visible on the face.|Describing people|Noun
Young|To have lived only a short time, to not be very old.|Describing people|Adjective
Airtight|A container, or place, that is sealed so air cannot get in or out.|Cooking|Adjective
Allow|To do something, go ahead.|Cooking|Verb
Appliance|A type of object that serves a purpose and is used in the home.|Cooking|Noun
Artistic|To be creative or to make something that looks nice.|Cooking|Adjective
Assemble|To put something together or to collect the pieces of something.|Cooking|Verb
Availability|To get or to have.|Cooking|Noun
Bake|To cook something in an oven (similar to roast).|Cooking|Verb
Boil|To heat to a high temperature (at least 100 degrees Celsius).  To cook something in hot water.|Cooking|Verb
Booklet|A small leaflet containing information.|Cooking|Noun
Bowl|A round container with high sides (similar to dish).|Cooking|Noun
Burn|To cook something so it becomes black and cannot be eaten.|Cooking|Verb
Burnt|Food that has been cooked too long so it is black.|Cooking|Adjective
Casserole dish|A large and deep container for cooking food in an oven and also for serving the food.|Cooking|Noun
Celebrate|To enjoy.|Cooking|Verb
Charcoal|A type of semi-burnt black wood used for cooking on barbecues.|Cooking|Noun
Chef|A person who cooks.|Cooking|Noun
Chinese|From the country of China.|Cooking|Adjective
Chocolate|A sweet substance made from the cacao bean.|Cooking|Noun
Chopping board|A solid object on which ingredients are cut so the counter is not damaged.|Cooking|Noun
Collate|To gather, to collect together.|Cooking|Verb
Competition|An attempt to gain advantage over others, or a contest when a winner is identified.|Cooking|Noun
Consume|To eat and drink.|Cooking|Verb
Convenient|Very easy.|Cooking|Adjective
Cooker|An appliance that contains an oven and hob.|Cooking|Noun
Cooking oil|A substance used in cooking to transfer heat to the food so it does not burn.|Cooking|Noun
Counter|A flat surface that can be used for storage or for preparing ingredients (same as work surface).|Cooking|Noun
Course|The different parts of a meal.|Cooking|Noun
Crumble|To fall into small pieces.|Cooking|Verb
Cup|A small container with a handle for, often, a hot liquid.|Cooking|Noun
Cupboard|An enclosed space that is used for storage.|Cooking|Noun
Custom|An activity that has taken place over a long period of time and is always done the same way.|Cooking|Noun
Cutlery|A collective name for knives, forks and spoons.|Cooking|Noun
Decorate|To improve, enhance.|Cooking|Verb
Deep fryer|An appliance that is used to cover food with boiling cooking oil to cook it.|Cooking|Noun
Delicious|Good, enjoyable.|Cooking|Adjective
Design|To invent, produce, draw.|Cooking|Verb
Devoted|To be attached with fondness, affection.|Cooking|Adjective
Digest|To eat and then process food in the body.|Cooking|Verb
Dish rack|A holder for dishes after they have been washed (similar to drainer).|Cooking|Noun
Dish|A round container with high sides (similar to bowl).  A specific food item.|Cooking|Noun
Dishes|A collective name for plates, bowels, dishes and cutlery.|Cooking|Noun
Drain|A hole from the bottom of a sink so the water can be released. To remove liquid from ingredients.|Cooking|Noun
Drainer|A holder for dishes after they have been washed (similar to dish rack).|Cooking|Noun
Efficient|Smoothly, fast.|Cooking|Adjective
Electricity|A type of energy that can be used to produce heat and light.|Cooking|Noun
Excellent|The very best.|Cooking|Adjective
Exhausting|To be tiring.|Cooking|Adjective
Exotic|Something that is strange, from a foreign place.|Cooking|Adjective
Experiment|To find the best thing by testing many options.|Cooking|Verb
Fear|An emotion when you are nervous or worried.|Cooking|Noun
Flavour|The taste of something.|Cooking|Noun
Food processor|A machine to stir ingredients (same as mixer).|Cooking|Noun
Foreign|Far away, not familiar.|Cooking|Adjective
Fork|A tool for stabbing food to eat it.|Cooking|Noun
Freezer|An appliance for keeping food at a temperate below 0 degrees Celsius.|Cooking|Noun
Fridge|An appliance for keeping food at a cool temperature.|Cooking|Noun
Fry|To cook food in oil.|Cooking|Verb
Frying pan|A shallow container for cooking food on a hob or stove by frying it.|Cooking|Noun
Fund raising|The process of making money for a specific reason.|Cooking|Noun
Gadget|A small useful object.|Cooking|Noun
Gas|A type of fuel used for cooking with an open flame.|Cooking|Noun
Glass|A clear container for a liquid.|Cooking|Noun
Grow|To be become bigger, or a plant or animal to develop.|Cooking|Verb
Healthy|To be fit and well.|Cooking|Adjective
Hob|The top of a cooker for cooking food contained in pans (similar to a stove).|Cooking|Noun
Indian|From the country of India.|Cooking|Adjective
Ingredients|The individual items that a mixed together to make something more complex.|Cooking|Noun
Involved|To be active, to help with something.|Cooking|Verb
Kettle|An appliance for boiling water.|Cooking|Noun
Knife|A tool for cutting food.|Cooking|Noun
Locally|Near to where you live. (adverb)|Cooking|
Measure|To select the correct amount of something.|Cooking|Verb
Memories|Past experiences that are thought of after they have happened.|Cooking|Noun
Menu|A list of food items.|Cooking|Noun
Microwave|An appliance that cooks food quickly.|Cooking|Noun
Mix|To add two or more ingredients together.|Cooking|Verb
Mixer|A machine to stir ingredients (same as food processor).|Cooking|Noun
Moist|To be contain some water, to be not dry.|Cooking|Adjective
Mug|A large container with a handle for, often, a hot liquid.|Cooking|Noun
Oats|An edible cereal.|Cooking|Noun
Oven|The part of a cooker for cooking food by roasting or baking.|Cooking|Noun
Overwhelming|To be all encompassing, exhausting.|Cooking|Adjective
Pan|A container for cooking food on a hob or stove.|Cooking|Noun
Par-boiled|To be half or partially cooked.|Cooking|Adjective
Pick|To collect items.|Cooking|Verb
Plate|A round flat container for serving food.|Cooking|Noun
Plentiful|For there to be lots of something.|Cooking|Adjective
Plug|A stopper to fill a drain so water cannot go down the drain.|Cooking|Noun
Poach|To cook something in a liquid just below boiling (similar to simmer).|Cooking|Verb
Pressure cooker|A type of pan that seals and can cook at very high temperatures.|Cooking|Noun
Prominent|To be very obvious.|Cooking|Adjective
Protect|To care for or to look after something.|Cooking|Verb
Quantity|An amount of something.|Cooking|Noun
Raise|To get higher.|Cooking|Verb
Raw|Something that is uncooked.|Cooking|Adjective
Related|To be connected to something else, to be linked together.|Cooking|Adjective
Reserved|To be kept aside for a special person.|Cooking|Adjective
Revival|To bring something back from the past.|Cooking|Noun
Rice cooker|An appliance for cooking rice.|Cooking|Noun
Rice|A hard seed, cereal grown in wet ground.|Cooking|Noun
Roast|To cook something in an oven (similar to bake).|Cooking|Verb
Sandwich|Two pieces of bread with a filling between them.|Cooking|Noun
Sauce pan|A deep container for cooking food on a hob or stove.|Cooking|Noun
Serve|To give someone food, or to give food that can be eaten.|Cooking|Verb
Sieve|An object with small holes in it for separating objects.|Cooking|Verb
Simmer|To cook something in a liquid just below boiling (similar to poach).|Cooking|Verb
Sink|A container for water that has a tap and drain.|Cooking|Verb
Spicy|To have a hot flavour.|Cooking|Adjective
Spill|To drop or knock over something.|Cooking|Verb
Sponge cake|A cooked cake mixture.|Cooking|Noun
Sponge|A soft object used for cleaning dishes when washing up.|Cooking|Noun
Spoon|A tool for eating liquids or use in the kitchen.|Cooking|Noun
Spread|To cover something with a thin layer of something else.|Cooking|Verb
Starter|The food eaten for the first course of a meal.|Cooking|Noun
Stir|To move around or to mix something.|Cooking|Verb
Stove|The top of a cooker for cooking food contained in pans (similar to a hob).|Cooking|Noun
Substance|A particular type of material.|Cooking|Noun
Suits|To be pleasing or relevant.|Cooking|Verb
Tap|A device to delivering water.|Cooking|Noun
Thai|From the country of Thailand.|Cooking|Adjective
Toaster|An appliance for heating bread to make toast.|Cooking|Noun
Trellis|An interwoven pattern.|Cooking|Noun
Utensils|The objects that are used to assist in an activity, such as cooking or eating.|Cooking|Noun
Washing-up|To clean the dishes after they have been used.|Cooking|Noun
Washing up liquid|A type of soap that is used during washing up.|Cooking|Noun
Watch|To looking while something is being done.|Cooking|Verb
Well-balanced|To be in equal proportions.|Cooking|Adjective
Work surface|A flat surface that can be used for storage or for preparing ingredients (same as counter).|Cooking|Noun
Anxiety|An uncertain feeling, worry.|Baby|Noun
Asleep|A state of not being conscious.|Baby|Adjective
Baby|A small human being.|Baby|Noun
Baby bath|A small container for holding water to clean a baby in.|Baby|Noun
Baby food|The special food that is a paste for babies to eat.|Baby|Noun
Baby lotion|A liquid that is put on a baby’s skin to keep it moist.|Baby|Noun
Baby powder|A fine dry substance that is used to dry a baby’s skin so the nappy does not rub.|Baby|Noun
Baby wipes|Damp tissues that are used to clean babies.|Baby|Noun
Bath|A container to hold water, usually warm for bathing.|Baby|Noun
Bedroom|A room set aside for sleep.|Baby|Noun
Bib|A plastic or fabric item to catch food that a bay drops.|Baby|Noun
Birth certificate|The official record of a baby being born.|Baby|Noun
Blanket|A warm cover, usually made from wool.|Baby|Noun
Blocks|Solid square or rectangular shapes that children play with.|Baby|Noun
Booster seat|An object that can be placed on another chair or in a car so a small child can sit higher.|Baby|Noun
Booties|The small soft shoes that a baby wears.|Baby|Noun
Bottle|A container from which a baby drinks milk.|Baby|Noun
Bounce|An up and down body movement.|Baby|Verb
Bowl|A food container.|Baby|Noun
Breastmilk|The mild that is produced by a human mother.|Baby|Noun
Buggy|A device with wheels in which a child sits and is pushed around (similar to pushchair).|Baby|Noun
Cake|A sweet cooked food.|Baby|Noun
Car seat|A protective seat that stops a baby or small child from moving when they are in a car.|Baby|Noun
Change|To take a dirty nappy off a baby and put a clean one back on.|Baby|Verb
Changing table|A table that is used to change a baby’s nappy.|Baby|Noun
Clinic|Part of a hospital or surgery where experts give advice.|Baby|Noun
Comfort|To soothe, reassure.|Baby|Verb
Cot|A safe bed where a baby sleeps (British English, same as crib).|Baby|Noun
Cradle|A safe bed where a small baby sleeps.|Baby|Noun
Crib|A safe bed where a baby sleeps (American English, same as cot).|Baby|Noun
Cry|A noise made when upset or surprised. To make tears because of sadness or anger.|Baby|Verb
Cuddle|To pick up and hold in a kind caring way.|Baby|Verb
Diaper|A garment put on a baby to collect liquid and excrement (American English, same as nappy).|Baby|Noun
Dig|The action of making a space or hole.|Baby|Verb
Distress|An unhappy emotion shown by crying.|Baby|Noun
Drink|A liquid which re-hydrates the body.|Baby|Noun
Dummy|A device that a baby sucks and bites to sooth them (British English, same as pacifier).|Baby|Noun
Fist|A tightly closed hand.|Baby|Noun
Formula milk|An artificial milk that is an alternative to breast milk.|Baby|Noun
Gap|A space between objects.|Baby|Noun
Garden|An outdoor area where plants and trees grow.|Baby|Noun
Gurgle|A happy noise coming from the throat.|Baby|Noun
Health Visitor|A qualified person with knowledge of children's development.|Baby|Noun
Highchair|A chair with long legs and small seat so a baby or child can eat at a table.|Baby|Noun
Hold|A grasping motion using the hands.|Baby|Noun
Hospital|A building where experts in health matters can advise and treat patients.|Baby|Noun
Infant|A small baby that is less than one year old.|Baby|Noun
Milk|A white liquid that contains calcium.|Baby|Noun
Mittens|A warm garment, usually made from wool that covers the hands.|Baby|Noun
Mobile|An object that gently moves in the air.|Baby|Noun
Name|A special label given to each person at birth.|Baby|Noun
Nappy|A garment put on a baby to collect liquid and excrement (British English, same as dipper).|Baby|Noun
Newborn|A baby that has just been born and is less than one month old.|Baby|Noun
Night|A period of the day when darkness descends.|Baby|Noun
Nightlight|A faint light that can be left on all night to help a baby or small child sleep.|Baby|Noun
Nipple|The part of the breast that the milk comes out of.|Baby|Noun
Noise|An unpleasant, loud sound.|Baby|Noun
Nurse|A person qualified to look after sick and healthy people.|Baby|Noun
Onesie|A piece of clothing that covers all of a baby’s body.|Baby|Noun
Pacifier|A device that a baby sucks and bites to sooth them (American English, same as dummy).|Baby|Noun
Paediatrician|A highly experienced doctor with knowledge of children's health problems.|Baby|Noun
Pedal|A place to put your foot.|Baby|Noun
Personality|A way of showing each person as a distinctive individual.|Baby|Noun
Placid|A calm quiet emotion.|Baby|Noun
Play pen|An area fenced off with soft material that a baby can play in.|Baby|Noun
Point|The end of an object or a direction with a finger.|Baby|Noun
Potty|A container that a small child can use as a toilet.|Baby|Noun
Pram|A device with wheels in which a baby lies on its back and is pushed around (similar to stroller).|Baby|Noun
Professional|A person who is well qualified in a specific area of study.|Baby|Noun
Pushchair|A device with wheels in which a child sits and is pushed around (similar to buggy).|Baby|Noun
Rattle|A toy for a baby that makes a noise when shaken.|Baby|Noun
Rock|To move something in a sideways gentle soothing motion.|Baby|Verb
Routine|A repeated pattern of actions.|Baby|Noun
Scooter|A child's toy propelled by kicking the ground.|Baby|Noun
Scratch|To make a movement which removes skin.|Baby|Verb
Shadows|Patterns created from reflected light.|Baby|Noun
Sink|An area in a kitchen that can contain water.|Baby|Noun
Sleep|To rest with closed eyes.|Baby|Verb
Slide|To move down smoothly.|Baby|Verb
Solid|To be hard, the opposite of soft.|Baby|Adjective
Soft|To be change shape when pushed, opposite of solid.|Baby|Adjective
Stagger|To move in an unsteady way.|Baby|Verb
Stool|A small moveable step.|Baby|Noun
Stranger|An unknown person.|Baby|Noun
Stroller|A device with wheels in which a baby lies on its back and is pushed around (similar to pram).|Baby|Noun
Stuffed animals|Soft toys that look like animals.|Baby|Noun
Supplements|A substance that can be added to make food or drink better.|Baby|Noun
Swing|To move backwards and forward.|Baby|Verb
Tools|Instruments that are helpful in creating an object.|Baby|Noun
Toy box|A container for a child’s toys.|Baby|Noun
Toys|The objects that a baby or child plays with.|Baby|Noun
Tractor|A vehicle with wheels that can move across uneven ground.|Baby|Noun
Wake|To not be sleeping, aware of things that are happening around us.|Baby|Verb
Water play|The act of having fun using water.|Baby|Noun
Weigh|To find out how heavy something is.|Baby|Verb
Wheels|The circular support fixed to different vehicles to enable smooth movement.|Baby|Noun
Ballot|A piece of paper that lists all the options that can be voted for (same as ballot paper).|Politics|Noun
Ballot box|The container that is used to hold all the used ballot papers.|Politics|Noun
Ballot paper|A piece of paper that lists all the options that can be voted for (same as ballot).|Politics|Noun
Big government|A description of government that is believed to be too much by some.|Politics|Noun
Bill|A draft from of a law before it has been approved by a vote.|Politics|Noun
Bipartisan|Something that is supported by politicians from two different political parties.|Politics|Adjective
By-election|An election that happens in-between regular elections.|Politics|Noun
Campaign|The contest between politicians to be elected.|Politics|Noun
Candidate|A person who wishes to be elected via a vote.|Politics|Noun
Caucus|To meet together to select a candidate to represent a political party.|Politics|Verb
Capitalism|A political and economic system where the people rather than the state own items.|Politics|Noun
Challenger|A person who hopes to beat someone in an election.|Politics|Noun
Checks and balances|The different parts of the American political set up that ensures power is distributed appropriately.|Politics|Noun
Coalition|When two or more political parties work together to form a government.|Politics|Noun
Communism|A political belief in which the state owns everything, a form of socialism.|Politics|Noun
Congress|The elected part of the USA government.|Politics|Noun
Conservative|A UK right-wing political party or a member/supporter of that party. Supporting right-wing political beliefs.|Politics|Adjective
Constituency|The area of a country that is represented by a certain elected official.|Politics|Noun
Constituent|A person that votes in a specific area for a certain group of candidates.|Politics|Noun
Constitution|The document that states the basic laws that govern a country.|Politics|Noun
Convention|A gathering of the members of a political party.|Politics|Noun
Coup d’ etat|An illegal change of government, often using force and often done by the military.|Politics|Noun
Debate|A conversation between people where they try to convince others that they have the correct beliefs.|Politics|Noun
Delegate|A person who is chosen or elected to attend an event to represent a larger group of people.|Politics|Noun
Democracy|A political system where the population of a country votes for the people that will lead them.|Politics|Noun
Democrats|A USA left-wing political party or a member/supporter of that party.|Politics|Noun
Dictator|A leader of a country that was not elected and uses force to stay in power.|Politics|Noun
Dictatorship|A political system where one person (or group of people) has absolute power and there are no elections.|Politics|Noun
Dissolution|To end something so it is separated in to its parts, e.g., the dissolution of parliament.|Politics|Noun
Elect|To chose someone using a vote.|Politics|Verb
Election|The process of voting to select winners to fill a political position.|Politics|Noun
Electoral register|The list of everyone who lives in an area and can vote in an election.|Politics|Noun
Electorate|The group of people who are allowed to vote in an election.|Politics|Noun
Fascism|A political system that is based on a strict government with set levels.|Politics|Noun
Federal|The government at the national level as opposed to local level government, especially in the USA.|Politics|Adjective
First past the post|A voting system where the candidate with the most votes is the winner and the losing candidates get nothing.|Politics|Adjective
Government|The group or political party that is in charge of a country or area.|Politics|Noun
Head of State|The person who leads and represents a country.|Politics|Noun
House of Commons|The lower part of the British parliament where the elected politicians debate and vote.|Politics|Noun
House of Lords|The upper part of the British parliament where elected and non-elected politicians debate and vote.|Politics|Noun
House of Representatives|The lower part of the USA congress where elected politicians debate and vote.|Politics|Noun
Houses of Parliament|The building that holds the Houses of Commons and Lords in the United Kingdom.|Politics|Noun
Incumbent|The person that currently holds a (political) office.|Politics|Noun
Independent|A candidate or elected person who is not a member of a political party.|Politics|Noun
King|A male head of state in a monarchy.|Politics|Noun
Labour|A UK left-wing political party.|Politics|Noun
Landslide|A victory that is very large.|Politics|Noun
Law|A one of the rules that people must follow when they are in a country, or the complete set of rules that the people must follow.|Politics|Noun
Leaflet|A small piece of paper that has information printed on it.|Politics|Noun
Left-wing|To support socialist beliefs or to believe in promoting public welfare.|Politics|Adjective
Legislation|The process of forming new laws.|Politics|Noun
Liberal|A person who believes in progress and protecting civil liberties.|Politics|Noun
Lobby|To try to persuade someone, often a politician, to do as you want.|Politics|Verb
Majority|To have more than half of something, such as votes or seats.|Politics|Noun
Manifesto|A document that states what a political party or government will do.|Politics|Noun
Marxism|To follow the beliefs or Karl Marx that communism is the best political policy.|Politics|Noun
Member of Parliament|A person who is elected to a parliament, also MP.|Politics|Noun
Minister|A politician that has a specific job in the government.|Politics|Noun
Monarchy|A system where the head of state is a king or queen.|Politics|Noun
MP|A person who is elected to a parliament, also member of parliament.|Politics|Noun
Nominee|A person who has been selected to stand for political office.|Politics|Noun
Non-elected|An official who has a permanent job and does not have to stand for election.|Politics|Adjective
Opinion poll|A survey in which a random group of people are asked their views.|Politics|Noun
Opposition|The political party that is in a minority and does not form the government.|Politics|Noun
Parliament|The place in certain countries where the politicians meet to debate and vote.|Politics|Noun
Party|A group of people with the same beliefs, e.g., political party.|Politics|Noun
Patriot|A person who loves their country.|Politics|Noun
PM|The person who leads the government in a country with a parliament, also prime minister.|Politics|Noun
Policy|A plan that a government or political party will follow when in government.|Politics|Noun
Poling station|The place that people go to vote.|Politics|Noun
Political|To be related to politics or politicians.|Politics|Adjective
Political party|A group of people with the same political beliefs.|Politics|Noun
Politician|A person who has been elected to represent a constituency or someone involved with politics.|Politics|Noun
Politics|The process of choosing a leader for a country, and them leading the country.|Politics|Noun
Poll|A survey in which random people are asked their views.|Politics|Noun
Postal vote|A vote that can be cast using the post rather than visiting a polling station.|Politics|Noun
President|The head of state in a republic.|Politics|Noun
Primary|A first selection where members of a political party chose the person to stand in an election.|Politics|Noun
Prime Minister|The person who leads the government in a country with a parliament, also PM.|Politics|Noun
Propaganda|Information that supports or dismisses a topic that maybe at least partially untrue.|Politics|Noun
Proportional representation|A voting system in which parties get seats related to their total number of votes.|Politics|Noun
Pundit|A person who is an expert and often works for the media.|Politics|Noun
Queen|A female head of state in a monarchy.|Politics|Noun
Referendum|A vote by the population of a country about a specific topic or piece of legislation.|Politics|Noun
Regime|The collective group of people responsible for running a country.|Politics|Noun
Republic|A system where the head of state is a president.|Politics|Noun
Republican|A USA right-wing political party or a member/supporter of that party.|Politics|Noun
Right-wing|To support conservative beliefs or to believe in limited government.|Politics|Noun
Run|To contest an election.|Politics|Verb
Seat|A position in an elected body that is reserved for the specific winner of each constituency.|Politics|Noun
Senate|The upper part of the USA congress where elected politicians debate and vote.|Politics|Noun
Socialism|A political belief that the state or country should own everything.|Politics|Noun
Socialist|Supporting socialism.|Politics|Adjective
Speaker|The person who leads and ensures the functioning of a body of politicians.|Politics|Noun
Spin|To show information so that only positive or negative parts can be seen.|Politics|Verb
Spin doctor|A person who can spin information to hide the true meaning.|Politics|Noun
State|A single independent country.  The organizations and people that run a country.  A subdivision of a larger country.|Politics|Noun
Turn-out|The number or proportion of the total that can do something.|Politics|Noun
Vice President|The deputy to a president who will become the head of state if the president can no longer do the job.|Politics|Noun
Vote|To take part in an election by selecting a candidate.|Politics|Verb
Whip|A politician with the job to ensure the other politicians in the party do as they are told to do.|Politics|Noun
